Date,Open,High,Low,Close,Adj Close,Volume
2001-12-24,21.516666,23.416666,21.506666,22.570000,20.888874,59882400
2001-12-31,22.736666,24.219999,21.833334,23.206667,21.478121,109688100
2002-01-07,23.299999,23.583334,20.936666,21.023333,19.457413,131549400
2002-01-14,20.976667,21.793333,19.920000,21.266666,19.682619,156224400
2002-01-21,21.466667,22.366667,20.493334,21.823334,20.197832,98240700
2002-01-28,22.250000,22.783333,21.150000,21.376667,19.784428,129673200
2002-02-04,21.330000,21.850000,18.476667,19.240000,17.806911,166444500
2002-02-11,19.209999,21.353333,18.916666,19.116667,17.692762,222759900
2002-02-18,18.299999,18.983334,16.416666,16.639999,15.400569,198198000
2002-02-25,16.716667,18.830000,16.713333,18.646667,17.257771,203057400
2002-03-04,18.703333,20.163334,18.340000,19.430000,17.982759,173178000
2002-03-11,19.216667,19.430000,16.673334,17.590000,16.279812,137123400
2002-03-18,17.910000,18.296667,15.353333,16.190001,14.984091,183662700
2002-03-25,16.113333,16.133333,13.956667,14.786667,13.685285,154994100
2002-04-01,13.966666,14.896667,13.520000,14.033334,12.988063,176396400
2002-04-08,13.383333,14.766666,11.843333,12.226666,11.315964,225899400
2002-04-15,12.463333,13.626667,12.290000,12.306666,11.390006,119384400
2002-04-22,12.170000,12.616667,10.123333,10.123333,9.369297,138101400
2002-04-29,11.320000,12.250000,10.860000,10.916667,10.103540,235102500
2002-05-06,10.633333,12.210000,10.236667,10.626667,9.835141,168889200
2002-05-13,10.736667,13.093333,10.646667,13.056666,12.084144,143787900
2002-05-20,12.946667,13.550000,11.406667,11.676666,10.806932,179464200
2002-05-27,11.780000,11.786667,10.863334,11.153334,10.322577,110457300
2002-06-03,10.883333,11.083333,9.983334,10.766666,9.964713,130541100
2002-06-10,10.910000,11.213333,8.580000,9.393333,8.693673,156458400
2002-06-17,9.603333,9.726666,7.393333,7.553333,6.990725,189136800
2002-06-24,7.360000,7.930000,5.476666,5.726666,5.300117,244841100
2002-07-01,5.700000,6.333333,5.206666,6.330000,5.858512,108634500
2002-07-08,6.256667,7.026667,5.943333,6.636667,6.142334,151952400
2002-07-15,6.653333,7.783333,6.000000,6.043334,5.593197,182000700
2002-07-22,6.016667,6.186666,4.766667,4.903333,4.538109,172346100
2002-07-29,5.106667,5.660000,3.033333,3.116667,2.884522,285096000
2002-08-05,3.070000,3.193333,2.830000,3.066667,2.838246,118230600
2002-08-12,3.033333,3.683333,2.953333,3.563333,3.297919,116936400
2002-08-19,3.716667,4.483333,3.710000,3.830000,3.544724,178668000
2002-08-26,3.903333,3.946667,3.300000,3.366667,3.115901,99176100
2002-09-02,3.206667,3.253333,3.000000,3.086667,2.856757,80965200
2002-09-09,3.063333,3.966667,2.970000,3.523333,3.260899,166125300
2002-09-16,3.470000,3.530000,3.003333,3.070000,2.841331,98175300
2002-09-23,3.020000,3.216667,2.850000,2.853333,2.640803,85824600
2002-09-30,2.843333,3.183333,2.666667,2.713333,2.511231,83548500
2002-10-07,2.676667,2.983333,2.400000,2.936667,2.717930,82815600
2002-10-14,2.850000,3.280000,2.790000,3.133333,2.899947,78163500
2002-10-21,3.090000,3.786667,3.020000,3.700000,3.424406,123233700
2002-10-28,3.870000,4.756667,3.370000,4.700000,4.349922,159177000
2002-11-04,4.983333,5.503334,3.670000,3.786667,3.504618,295703700
2002-11-11,3.606667,4.636667,3.406667,4.490000,4.155563,193870200
2002-11-18,4.850000,5.626667,4.580000,5.240000,4.849699,213825900
2002-11-25,5.483333,5.926667,5.266667,5.710000,5.284691,98059200
2002-12-02,6.013333,6.090000,4.426667,4.710000,4.359177,179359200
2002-12-09,4.556667,4.900000,4.296667,4.413333,4.084607,143354100
2002-12-16,4.566667,4.916667,4.063334,4.273334,3.955034,129168300
2002-12-23,4.263333,4.413333,3.946667,3.983333,3.686635,55531800
2002-12-30,4.000000,4.250000,3.730000,4.103333,3.797697,98754300
2003-01-06,4.203333,4.626667,3.946667,4.123333,3.816208,168619800
2003-01-13,4.280000,4.316667,3.536667,3.583333,3.316429,143025900
2003-01-20,3.650000,3.726667,3.330000,3.390000,3.137496,83347800
2003-01-27,3.316667,3.630000,3.186667,3.440000,3.183773,134733900
2003-02-03,3.503333,3.620000,3.246667,3.253333,3.011009,102653100
2003-02-10,3.250000,4.016667,3.110000,4.013333,3.714401,172818900
2003-02-17,4.166667,4.413333,4.116667,4.286667,3.967376,119328000
2003-02-24,4.250000,4.496666,3.940000,4.206666,3.893335,136293900
2003-03-03,4.256667,4.333333,4.000000,4.163333,3.853228,72294900
2003-03-10,4.120000,4.666667,4.030000,4.473333,4.140139,92820300
2003-03-17,4.400000,4.943333,4.390000,4.720000,4.368432,135373500
2003-03-24,4.526667,4.883333,4.403333,4.476666,4.143223,132577500
2003-03-31,4.340000,4.666667,4.273334,4.463333,4.130882,80070900
2003-04-07,4.763333,4.800000,4.373333,4.416667,4.087693,64470900
2003-04-14,4.350000,4.583333,4.336667,4.550000,4.211094,53217900
2003-04-21,4.556667,4.863333,4.473333,4.516667,4.180245,88407600
2003-04-28,4.570000,5.333333,4.516667,5.300000,4.905230,105910200
2003-05-05,5.350000,7.176667,5.216667,7.123333,6.592753,370142700
2003-05-12,7.140000,7.300000,6.646667,7.086667,6.558818,198303000
2003-05-19,6.993333,7.133333,6.603333,6.956666,6.438500,119162700
2003-05-26,6.883333,8.876667,6.750000,8.723333,8.073578,183825300
2003-06-02,8.950000,9.250000,8.046667,8.586667,7.947089,173044800
2003-06-09,8.533334,8.766666,7.766667,7.823333,7.240614,127530600
2003-06-16,7.916667,8.656667,7.393333,7.893333,7.305400,153879300
2003-06-23,7.886667,7.926667,7.353333,7.520000,6.959876,111846600
2003-06-30,7.620000,8.126667,7.470000,7.836667,7.252954,69722100
2003-07-07,7.943333,8.583333,7.940000,8.143333,7.536778,83249400
2003-07-14,8.350000,8.400000,6.823333,7.086667,6.558818,121321800
2003-07-21,7.126667,7.373333,6.666667,7.020000,6.497116,107295600
2003-07-28,7.076667,7.093333,6.120000,6.573333,6.083719,148810500
2003-08-04,6.566667,7.156667,5.086667,5.166667,4.781829,208153200
2003-08-11,5.250000,5.683333,5.216667,5.383333,4.982357,121971900
2003-08-18,5.470000,6.493333,5.373333,6.086667,5.633301,115978800
2003-08-25,6.203333,6.230000,5.793334,6.056667,5.605537,78300600
2003-09-01,6.163333,6.366667,5.856667,6.226666,5.762874,87505800
2003-09-08,6.326667,7.156667,6.100000,6.450000,5.969573,228847800
2003-09-15,6.503334,6.786667,6.320000,6.613333,6.120740,84278400
2003-09-22,6.483333,6.496666,5.543334,5.620000,5.201395,114944700
2003-09-29,5.336667,5.733333,5.233333,5.593333,5.176715,139088700
2003-10-06,5.603333,5.693333,5.370000,5.576667,5.161289,72336000
2003-10-13,5.640000,5.910000,5.540000,5.553333,5.139693,66693300
2003-10-20,5.556667,5.960000,5.523334,5.703333,5.278522,68641800
2003-10-27,5.733333,6.253334,5.693333,5.893333,5.454369,72098400
2003-11-03,5.863333,7.353333,5.803333,7.250000,6.709986,195618600
2003-11-10,7.273334,7.373333,6.703333,6.723333,6.222547,102390300
2003-11-17,6.596667,6.900000,6.460000,6.586667,6.096060,86023800
2003-11-24,6.650000,7.243333,6.603333,7.076667,6.549562,59990400
2003-12-01,7.156667,7.400000,6.753334,6.810000,6.302759,72338700
2003-12-08,6.810000,7.123333,6.500000,6.946667,6.429245,72583200
2003-12-15,7.150000,7.200000,6.646667,7.023334,6.500201,76932000
2003-12-22,6.920000,7.623333,6.850000,7.580000,7.015405,41718900
2003-12-29,7.723333,8.066667,7.606667,7.693333,7.120296,56029800
2004-01-05,7.810000,8.593333,7.740000,8.490000,7.857621,88550100
2004-01-12,8.520000,8.626667,7.880000,8.220000,7.607735,75339600
2004-01-19,8.320000,8.463333,7.680000,7.696667,7.123382,51760500
2004-01-26,7.746666,8.033334,7.050000,7.416667,6.864238,83478900
2004-02-02,7.476666,7.693333,7.296667,7.586667,7.021574,55469700
2004-02-09,7.643333,8.110000,7.530000,7.766667,7.188168,108597300
2004-02-16,7.796667,8.090000,7.690000,8.046667,7.447313,53634300
2004-02-23,8.033334,8.046667,7.303333,7.416667,6.864238,78868800
2004-03-01,7.396667,7.590000,7.170000,7.396667,6.845727,66017700
2004-03-08,7.400000,7.500000,6.893333,7.080000,6.552649,55572900
2004-03-15,7.036667,7.566667,6.876667,7.390000,6.839557,63108300
2004-03-22,7.276667,8.243333,7.166667,8.116667,7.512099,87220500
2004-03-29,8.233334,8.990000,8.216666,8.766666,8.113682,107118000
2004-04-05,8.720000,9.116667,8.513333,8.913333,8.249424,52395000
2004-04-12,8.983334,9.023334,7.853333,7.870000,7.283804,72036300
2004-04-19,7.863333,7.966667,7.310000,7.746666,7.169657,71621700
2004-04-26,7.763333,7.796667,6.813334,6.840000,6.330523,63780600
2004-05-03,6.913333,7.656667,6.633333,7.360000,6.811792,87886200
2004-05-10,7.163333,7.326667,6.896667,7.170000,6.635944,58957200
2004-05-17,7.066667,7.433333,6.950000,7.066667,6.540307,42865500
2004-05-24,7.053333,7.860000,6.930000,7.816667,7.234443,67549500
2004-05-31,7.683333,8.036667,7.296667,7.303333,6.759346,57816300
2004-06-07,7.423333,7.563334,6.870000,6.933333,6.416906,56245200
2004-06-14,6.896667,6.920000,6.500000,6.586667,6.096060,52215600
2004-06-21,6.596667,6.970000,6.426667,6.750000,6.247227,47032800
2004-06-28,6.846667,6.933333,6.370000,6.420000,5.941807,44826600
2004-07-05,6.343333,6.410000,5.523334,5.633333,5.213736,61602000
2004-07-12,5.476666,5.666667,5.060000,5.060000,4.683107,80520300
2004-07-19,5.073333,5.306667,4.800000,4.873333,4.510344,57725100
2004-07-26,4.936666,5.233333,4.613333,5.140000,4.757148,73738200
2004-08-02,5.143333,5.233333,3.100000,3.143333,2.909203,190480200
2004-08-09,3.223333,3.576667,3.170000,3.500000,3.239303,151625700
2004-08-16,3.460000,4.173333,3.440000,4.116667,3.810037,101812800
2004-08-23,4.183333,4.373333,3.970000,4.313334,3.992056,90965100
2004-08-30,4.296667,4.440000,4.023334,4.273334,3.955034,82300200
2004-09-06,4.300000,4.713333,4.096667,4.690000,4.340666,97524600
2004-09-13,4.683333,4.923333,4.473333,4.896667,4.531938,115725900
2004-09-20,4.800000,5.060000,4.613333,4.683333,4.334496,74485800
2004-09-27,4.646667,5.066667,4.516667,5.040000,4.664597,65704500
2004-10-04,5.083333,5.296667,4.793334,4.836667,4.476409,82427700
2004-10-11,4.843333,4.980000,4.360000,4.473333,4.140139,91691100
2004-10-18,4.446667,4.740000,4.410000,4.426667,4.096948,85827000
2004-10-25,4.390000,5.063334,4.380000,4.823333,4.464067,134084700
2004-11-01,4.890000,6.256667,4.826667,5.880000,5.442029,187614000
2004-11-08,5.816667,6.133333,5.790000,6.033333,5.583941,78363600
2004-11-15,5.973333,6.843333,5.936666,6.320000,5.849256,106763700
2004-11-22,6.343333,6.680000,6.283333,6.620000,6.126910,54750600
2004-11-29,6.670000,7.000000,6.340000,6.910000,6.395310,97536600
2004-12-06,6.943333,8.320000,6.820000,7.770000,7.191253,157327200
2004-12-13,7.653333,8.286667,7.520000,7.686666,7.114126,110551500
2004-12-20,7.776667,7.896667,7.416667,7.690000,7.117211,64673100
2004-12-27,7.796667,7.893333,7.540000,7.853333,7.268380,43258200
2005-01-03,8.126667,8.240000,7.233333,7.343333,6.796367,97710300
2005-01-10,7.366667,7.433333,6.900000,7.170000,6.635944,105085200
2005-01-17,7.090000,7.333333,6.973333,7.146667,6.614349,50937000
2005-01-24,7.106667,7.696667,6.820000,7.626667,7.058596,75162300
2005-01-31,7.690000,8.620000,7.533333,8.596666,7.956344,115053000
2005-02-07,8.606667,8.780000,8.233334,8.716666,8.067407,73001100
2005-02-14,8.713333,9.433333,8.426666,9.423333,8.721437,144934800
2005-02-21,9.360000,9.763333,9.080000,9.613334,8.897285,93731700
2005-02-28,9.566667,9.866667,9.093333,9.190000,8.505485,94927200
2005-03-07,9.230000,9.476666,8.310000,8.386666,7.761986,104379000
2005-03-14,8.560000,8.750000,7.906667,8.056666,7.456567,64180200
2005-03-21,8.053333,8.610000,8.003333,8.376667,7.752734,71789700
2005-03-28,8.380000,8.500000,7.796667,7.843333,7.259122,74659200
2005-04-04,7.800000,8.130000,7.613333,7.816667,7.234443,63672900
2005-04-11,7.873333,7.900000,7.050000,7.116667,6.586583,58031400
2005-04-18,7.073333,7.510000,7.033333,7.413333,6.861152,56941500
2005-04-25,7.476666,7.690000,6.973333,7.310000,6.765516,53299200
2005-05-02,7.396667,7.726666,7.173333,7.723333,7.148062,55455900
2005-05-09,7.756667,8.490000,7.420000,8.443334,7.814434,138044400
2005-05-16,8.343333,8.770000,8.340000,8.766666,8.113682,70596300
2005-05-23,8.826667,9.303333,8.800000,9.173333,8.490056,71816400
2005-05-30,9.133333,9.510000,8.866667,9.433333,8.730693,70094400
2005-06-06,9.263333,9.446667,8.956667,9.326667,8.631971,79768800
2005-06-13,9.333333,9.796667,8.590000,8.970000,8.301869,160842600
2005-06-20,8.970000,9.440000,8.823334,9.030000,8.357400,76187700
2005-06-27,8.973333,9.073334,8.766666,8.946667,8.280277,45221700
2005-07-04,8.980000,9.410000,8.893333,9.380000,8.681332,49152600
2005-07-11,9.463333,9.766666,8.806666,8.963333,8.295699,116334300
2005-07-18,8.936666,9.030000,8.546667,8.610000,7.968687,84577200
2005-07-25,8.510000,9.150000,8.473333,9.020000,8.348148,82629300
2005-08-01,9.073334,9.436666,9.013333,9.416667,8.715269,59261700
2005-08-08,9.480000,10.070000,9.190000,9.983334,9.239722,111374400
2005-08-15,10.016666,10.340000,9.703333,9.733334,9.008348,84320700
2005-08-22,9.716666,9.930000,9.540000,9.640000,8.921967,48405600
2005-08-29,9.550000,10.353333,9.473333,10.063334,9.313769,80643300
2005-09-05,10.100000,10.753333,9.946667,10.730000,9.930777,52786500
2005-09-12,10.740000,11.230000,10.566667,11.083333,10.257793,79858500
2005-09-19,11.070000,11.316667,10.550000,10.903334,10.091202,65748900
2005-09-26,10.986667,11.530000,10.790000,11.426666,10.575553,53417400
2005-10-03,11.560000,11.983334,10.826667,11.020000,10.199178,72525300
2005-10-10,11.076667,11.096666,10.266666,10.676666,9.881415,61937100
2005-10-17,10.683333,10.886666,10.170000,10.646667,9.853652,45939600
2005-10-24,10.740000,11.040000,10.250000,10.806666,10.001733,43336500
2005-10-31,10.850000,11.833333,10.850000,11.353333,10.507680,59798100
2005-11-07,11.413333,12.256667,10.946667,11.346666,10.501510,119455500
2005-11-14,11.350000,12.226666,11.176666,12.063334,11.164798,65354400
2005-11-21,12.076667,12.750000,11.996667,12.690000,11.744785,42875700
2005-11-28,12.723333,12.833333,11.740000,12.196667,11.288199,73490400
2005-12-05,12.223333,12.223333,11.806666,12.113334,11.211075,44129700
2005-12-12,12.146667,12.556666,12.050000,12.283334,11.368410,60258600
2005-12-19,12.310000,12.530000,11.913333,12.513333,11.581277,35472600
2005-12-26,12.500000,12.746667,12.136666,12.186666,11.278945,29311500
2006-01-02,12.256667,13.663333,12.216666,13.613334,12.599348,56309100
2006-01-09,13.606667,14.723333,13.576667,14.170000,13.114550,61081200
2006-01-16,13.976666,15.220000,13.600000,14.603333,13.515608,54138600
2006-01-23,14.716666,15.586667,14.453333,15.416667,14.268358,48947400
2006-01-30,15.483334,15.500000,14.400000,14.673333,13.580393,53226900
2006-02-06,14.633333,15.250000,14.290000,14.633333,13.543372,50201100
2006-02-13,14.586667,16.906666,14.486667,15.823334,14.644734,119480700
2006-02-20,15.790000,15.816667,14.900000,15.220000,14.086342,60633900
2006-02-27,15.336667,16.670000,15.176666,16.386667,15.166108,76874400
2006-03-06,16.706667,16.816668,15.420000,15.796667,14.620051,71607600
2006-03-13,15.956667,16.743334,15.810000,16.256666,15.045790,67438200
2006-03-20,16.400000,17.346666,16.073334,17.316668,16.026834,100943700
2006-03-27,17.330000,19.410000,17.273333,19.086666,17.664999,108315300
2006-04-03,19.186666,20.559999,18.946667,20.353333,18.837320,118862200
2006-04-10,20.306667,20.426666,19.393333,19.733334,18.263498,66824200
2006-04-17,19.700001,20.280001,18.486666,18.713333,17.319469,86238300
2006-04-24,18.833334,19.726667,18.500000,19.480000,18.029036,61871000
2006-05-01,19.613333,21.000000,19.613333,20.853333,19.300072,66739900
2006-05-08,20.799999,21.253334,17.160000,17.553333,16.245872,114695300
2006-05-15,17.520000,17.959999,15.866667,16.219999,15.011855,87788000
2006-05-22,16.133333,16.713333,15.560000,15.980000,14.789731,64125500
2006-05-29,16.006666,16.459999,15.226666,15.886666,14.703351,56451000
2006-06-05,15.800000,16.093334,13.706667,14.233334,13.173166,78373900
2006-06-12,13.986667,14.866667,13.113334,14.440000,13.364439,70426300
2006-06-19,14.600000,14.673333,13.380000,13.540000,12.531474,55814200
2006-06-26,13.520000,14.693334,12.746667,14.193334,13.136147,71988200
2006-07-03,14.520000,14.533334,12.766666,12.913333,11.951486,41156600
2006-07-10,12.946667,13.040000,11.446667,11.780000,10.902568,65606500
2006-07-17,11.726666,13.533334,11.666667,11.846666,10.964270,91930000
2006-07-24,12.286667,15.140000,12.220000,15.113334,13.987619,89055700
2006-07-31,14.953333,16.666666,13.900000,15.993333,14.802073,91532400
2006-08-07,15.713333,17.000000,14.880000,15.600000,14.438037,107901600
2006-08-14,15.793333,18.480000,15.433333,18.240000,16.881397,105523700
2006-08-21,17.966667,18.026667,17.139999,17.653334,16.338427,48966800
2006-08-28,17.946667,19.680000,17.913334,18.593334,17.208410,82277500
2006-09-04,18.653334,19.073334,17.559999,18.466667,17.091187,55843400
2006-09-11,18.053333,19.799999,17.846666,19.706667,18.238821,66288900
2006-09-18,19.760000,20.833334,19.646667,19.873333,18.393066,80156700
2006-09-25,20.173334,20.733334,19.219999,19.726667,18.257334,69999400
2006-10-02,19.633333,20.846666,18.446667,20.620001,19.084124,106795000
2006-10-09,20.573334,22.639999,20.513334,22.513334,20.836430,75945100
2006-10-16,22.586666,22.953333,20.793333,21.193333,19.614754,66518400
2006-10-23,21.146667,23.059999,21.000000,21.586666,19.978786,53066200
2006-10-30,21.733334,23.246666,21.013334,21.733334,20.114531,101582900
2006-11-06,21.793333,24.133333,21.520000,22.959999,21.249823,111653100
2006-11-13,23.006666,24.500000,23.000000,24.213333,22.409807,69787200
2006-11-20,23.913334,24.706667,23.733334,24.653334,22.817036,34515200
2006-11-27,24.506666,24.860001,23.093334,23.693333,21.928539,75367200
2006-12-04,24.000000,24.959999,23.266666,23.700001,21.934710,70372700
2006-12-11,23.706667,25.000000,23.540001,25.000000,23.137877,75925600
2006-12-18,25.026667,25.973333,24.566668,24.686666,22.847885,56966400
2006-12-25,24.820000,25.346666,24.580000,24.673334,22.835548,27328700
2007-01-01,24.713333,25.013334,22.280001,22.440001,20.768562,79886500
2007-01-08,22.520000,23.580000,21.600000,23.486666,21.737265,103821700
2007-01-15,23.666666,23.680000,20.753334,21.253334,19.670282,96600900
2007-01-22,21.453333,22.206667,20.600000,20.980000,19.417307,87314600
2007-01-29,20.886667,21.333334,19.940001,21.233334,19.651770,89997900
2007-02-05,21.333334,23.273333,21.299999,21.766666,20.145384,94514400
2007-02-12,21.926666,23.000000,21.693333,21.813334,20.188572,103117000
2007-02-19,21.846666,22.373333,21.459999,21.766666,20.145384,58485200
2007-02-26,21.826666,21.993334,19.806667,19.846666,18.368387,87717500
2007-03-05,19.500000,21.066668,19.106667,20.340000,18.824976,90177700
2007-03-12,20.106667,20.513334,18.693333,18.900000,17.492239,79952100
2007-03-19,19.000000,20.626667,18.826666,20.193333,18.689236,93049100
2007-03-26,20.206667,20.400000,18.820000,19.186666,17.757547,66903000
2007-04-02,19.139999,20.620001,18.853333,20.600000,19.065613,64228600
2007-04-09,20.600000,20.833334,19.426666,20.386667,18.868170,90691200
2007-04-16,20.333334,21.333334,20.020000,21.260000,19.676455,89321300
2007-04-23,21.160000,22.520000,20.853333,22.046667,20.404524,79678100
2007-04-30,22.346666,22.626667,21.786667,22.473333,20.799412,66827200
2007-05-07,22.799999,23.653334,21.466667,23.426666,21.681732,101132000
2007-05-14,23.333334,23.553333,22.566668,23.346666,21.607698,73099000
2007-05-21,23.280001,24.000000,22.000000,22.440001,20.768562,60313200
2007-05-28,22.346666,23.700001,22.133333,23.253334,21.521315,38963600
2007-06-04,23.040001,24.639999,22.946667,24.366667,22.551718,82411200
2007-06-11,24.366667,26.566668,24.153334,26.366667,24.402748,78479400
2007-06-18,26.633333,29.246666,26.033333,29.080000,26.913984,104508600
2007-06-25,28.266666,28.959999,26.866667,27.540001,25.488688,85385500
2007-07-02,27.933332,29.293333,27.846666,29.180000,27.006531,36465600
2007-07-09,29.286667,31.046667,29.280001,30.580000,28.302254,62085200
2007-07-16,30.606667,31.886667,29.833334,30.066668,27.827160,66230000
2007-07-23,29.959999,30.986666,28.719999,29.500000,27.302696,64524400
2007-07-30,29.606667,31.953333,28.346666,28.360001,26.247610,76187300
2007-08-06,28.600000,31.600000,27.593334,29.326666,27.142271,103601900
2007-08-13,29.559999,30.600000,27.000000,30.053333,27.814814,99911500
2007-08-20,30.073334,32.806667,29.566668,32.166668,29.770739,70770000
2007-08-27,32.166668,34.233334,30.813334,34.106667,31.566244,73025400
2007-09-03,34.259998,36.000000,33.113335,33.766666,31.251554,59183500
2007-09-10,34.500000,35.119999,32.150002,32.250000,29.847864,69304000
2007-09-17,32.299999,36.000000,31.830000,34.490002,31.921015,63065800
2007-09-24,34.700001,37.200001,34.450001,36.240002,33.540680,52942800
2007-10-01,36.549999,37.950001,34.750000,36.930000,34.179276,46854300
2007-10-08,37.189999,37.700001,34.869999,36.130001,33.438854,49592100
2007-10-15,36.250000,39.669998,36.080002,37.389999,34.605000,54914800
2007-10-22,37.150002,39.669998,33.590000,34.400002,31.837725,70505500
2007-10-29,33.220001,37.000000,32.560001,36.740002,34.003422,71834400
2007-11-05,36.430000,38.200001,32.650002,33.360001,30.875193,85147600
2007-11-12,33.349998,33.830002,30.030001,32.450001,30.032969,75729400
2007-11-19,31.990000,32.150002,29.110001,30.219999,27.969067,49536700
2007-11-26,30.200001,34.200001,29.459999,31.540001,29.190750,64026000
2007-12-03,32.000000,34.490002,31.350000,33.880001,31.356447,55513700
2007-12-10,33.990002,36.090000,33.480000,35.070000,32.457817,59767000
2007-12-17,34.700001,35.900002,33.200001,35.160000,32.541119,46779700
2007-12-24,35.419998,36.400002,34.490002,34.790001,32.198673,20569500
2007-12-31,34.509998,35.139999,29.799999,30.000000,27.765457,49290000
2008-01-07,30.200001,30.450001,26.350000,27.049999,25.035185,99545900
2008-01-14,27.450001,28.889999,22.520000,24.840000,22.989794,119592000
2008-01-21,22.469999,27.459999,22.330000,24.950001,23.091604,73101900
2008-01-28,24.860001,27.000000,23.830000,26.860001,24.859343,67609500
2008-02-04,27.440001,27.590000,23.100000,24.990000,23.128624,66887400
2008-02-11,25.200001,27.100000,21.910000,22.270000,20.611221,121434800
2008-02-18,22.680000,22.719999,21.160000,22.320000,20.657497,67123700
2008-02-25,22.299999,23.030001,21.299999,21.389999,19.796770,70480100
2008-03-03,21.360001,21.670000,19.000000,19.549999,18.093821,92883900
2008-03-10,19.309999,19.980000,18.120001,18.320000,16.955439,118821500
2008-03-17,17.520000,19.000000,17.309999,18.520000,17.140541,84753600
2008-03-24,18.930000,20.700001,18.860001,19.680000,18.214140,87689400
2008-03-31,19.889999,21.059999,18.730000,18.780001,17.381182,106022800
2008-04-07,19.240000,20.510000,18.410000,18.530001,17.149796,106066700
2008-04-14,18.459999,19.320000,17.610001,19.020000,17.603296,75931600
2008-04-21,18.870001,20.660000,18.870001,20.150000,18.649128,87400700
2008-04-28,20.059999,22.520000,19.570000,22.520000,20.842598,108076700
2008-05-05,22.370001,23.430000,21.010000,22.530001,20.851856,144460300
2008-05-12,22.820000,24.459999,21.280001,24.410000,22.591824,121723200
2008-05-19,24.420000,25.309999,22.770000,23.110001,21.388655,112309400
2008-05-26,23.150000,24.780001,22.709999,24.700001,22.860229,77707400
2008-06-02,24.700001,25.350000,23.299999,24.059999,22.267895,100495400
2008-06-09,23.920000,24.250000,20.680000,21.309999,19.722723,109857300
2008-06-16,21.080000,21.330000,19.379999,19.760000,18.288177,97740400
2008-06-23,19.910000,20.450001,18.709999,19.280001,17.843933,104654800
2008-06-30,19.059999,19.230000,12.400000,12.490000,11.559683,132153000
2008-07-07,12.680000,12.760000,11.320000,11.670000,10.800762,182147500
2008-07-14,11.760000,11.850000,10.700000,11.560000,10.698956,120024800
2008-07-21,11.740000,11.910000,10.910000,11.560000,10.698956,86691600
2008-07-28,11.410000,11.940000,10.700000,10.840000,10.032583,86405800
2008-08-04,10.840000,11.900000,10.550000,11.000000,10.180667,92393900
2008-08-11,11.080000,13.490000,10.910000,12.960000,11.994676,177888000
2008-08-18,13.050000,14.120000,12.910000,13.610000,12.596261,113315600
2008-08-25,13.530000,13.850000,12.600000,12.640000,11.698512,60513200
2008-09-01,12.850000,12.960000,11.390000,11.670000,10.800762,72900300
2008-09-08,11.780000,11.830000,9.610000,10.190000,9.430999,133339900
2008-09-15,9.830000,11.500000,8.800000,11.410000,10.560126,155395200
2008-09-22,11.320000,11.770000,10.650000,11.690000,10.819270,90568900
2008-09-29,11.380000,11.520000,8.970000,9.030000,8.357400,97376200
2008-10-06,8.600000,8.620000,6.280000,6.810000,6.302759,151669200
2008-10-13,7.390000,8.400000,6.900000,7.650000,7.080191,120971200
2008-10-20,7.910000,7.970000,5.970000,6.610000,6.117656,87160100
2008-10-27,6.570000,8.930000,6.360000,8.760000,8.107513,94799700
2008-11-03,8.950000,9.110000,7.600000,8.720000,8.070494,101527700
2008-11-10,9.050000,9.100000,6.860000,7.170000,6.635944,83430600
2008-11-17,7.100000,7.290000,5.750000,6.380000,5.904786,72475800
2008-11-24,6.770000,7.630000,6.400000,7.470000,6.913598,47615100
2008-12-01,7.170000,7.800000,6.740000,7.360000,6.811792,62912700
2008-12-08,7.500000,8.800000,6.950000,8.600000,7.959431,94021100
2008-12-15,8.650000,9.450000,8.050000,8.520000,7.885391,70426100
2008-12-22,8.650000,8.670000,7.300000,7.510000,6.950618,31817200
2008-12-29,7.610000,8.770000,7.120000,8.710000,8.061236,45218300
2009-01-05,8.610000,9.430000,7.880000,7.930000,7.339336,100239600
2009-01-12,7.930000,8.060000,7.200000,7.990000,7.394866,131859800
2009-01-19,7.970000,8.000000,7.080000,7.710000,7.135721,63388300
2009-01-26,7.750000,8.930000,7.620000,7.950000,7.357846,73767200
2009-02-02,7.830000,9.930000,7.790000,9.870000,9.134834,95781100
2009-02-09,9.830000,9.970000,7.860000,8.310000,7.691030,140437900
2009-02-16,8.000000,8.300000,7.250000,7.610000,7.043171,73496800
2009-02-23,7.740000,8.540000,7.210000,8.280000,7.663266,97860800
2009-03-02,8.080000,8.700000,7.470000,8.390000,7.765073,119502800
2009-03-09,8.330000,11.850000,8.280000,9.800000,9.070047,140056100
2009-03-16,9.900000,10.490000,9.270000,9.530000,8.820158,124515200
2009-03-23,9.830000,10.710000,9.560000,10.460000,9.680890,131008100
2009-03-30,10.060000,11.350000,9.370000,11.320000,10.476832,111982800
2009-04-06,11.130000,12.080000,10.890000,12.040000,11.143202,78278900
2009-04-13,11.890000,12.000000,10.910000,11.760000,10.884058,106487300
2009-04-20,11.310000,11.810000,10.740000,11.430000,10.578639,98817700
2009-04-27,11.280000,11.940000,10.750000,11.670000,10.800762,105797700
2009-05-04,11.870000,12.390000,9.110000,9.250000,8.561014,172990700
2009-05-11,9.100000,9.660000,8.330000,8.740000,8.089001,133594000
2009-05-18,8.960000,10.250000,8.940000,9.820000,9.088557,119784600
2009-05-25,9.730000,10.680000,9.630000,10.430000,9.653123,87730300
